000001 CLNT S0 built
213657 LOG1 S2 <- S1 have all entries
213657 LOG1 S2 <- S1 match: cmtIdx 178 -> 178
213657 TIMR S2 reset time: lStart 169, lEnd 178
213726 TIMR S0 term 8 Follower ticking, cmtIdx 178
213726 TIMR S1 term 8 Leader ticking, cmtIdx 178
213727 TIMR S2 term 8 Follower ticking, cmtIdx 178
213756 TERM S0 <- S1 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 0: 
213756 LOG1 S0 <- S1 consistency check: prevIdx 178, prevTerm 8, len(Entries) 0, leaderCmt 178, lastIdx 178, lastTerm 8
213756 LOG1 S0 <- S1 have all entries
213756 LOG1 S0 <- S1 match: cmtIdx 178 -> 178
213756 TIMR S0 reset time: lStart 169, lEnd 178
213785 TIMR S2 term 8 Follower ticking, cmtIdx 178
213786 DROP S2 AE to S0 dropped
213786 TIMR S0 term 8 Follower ticking, cmtIdx 178
213786 TIMR S1 term 8 Leader ticking, cmtIdx 178
213847 TIMR S2 term 8 Follower ticking, cmtIdx 178
213849 TIMR S0 term 8 Follower ticking, cmtIdx 178
213849 TIMR S1 term 8 Leader ticking, cmtIdx 178
213915 TIMR S0 term 8 Follower ticking, cmtIdx 178
213915 TIMR S2 term 8 Follower ticking, cmtIdx 178
213916 TIMR S1 term 8 Leader ticking, cmtIdx 178
213983 TIMR S2 term 8 Follower ticking, cmtIdx 178
213984 TIMR S0 term 8 Follower ticking, cmtIdx 178
213984 TIMR S1 term 8 Leader ticking, cmtIdx 178
214046 TIMR S0 term 8 Follower ticking, cmtIdx 178
214047 TIMR S2 term 8 Follower ticking, cmtIdx 178
214048 TIMR S1 term 8 Leader ticking, cmtIdx 178
214104 TIMR S2 term 8 Follower ticking, cmtIdx 178
214105 TIMR S0 term 8 Follower ticking, cmtIdx 178
214105 TIMR S1 term 8 Leader ticking, cmtIdx 178
214106 TIMR S1 reset time: lStart 169, lEnd 178
214106 LEAD S1 -> All AE term 8
214106 LEAD S1 -> S0 AE: nextIdx 179
214106 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 0: 
214106 LEAD S1 -> S2 AE: nextIdx 179
214106 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 0: 
214144 TERM S2 <- S1 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 0: 
214145 LOG1 S2 <- S1 consistency check: prevIdx 178, prevTerm 8, len(Entries) 0, leaderCmt 178, lastIdx 178, lastTerm 8
214145 LOG1 S2 <- S1 have all entries
214145 LOG1 S2 <- S1 match: cmtIdx 178 -> 178
214145 TIMR S2 reset time: lStart 169, lEnd 178
214163 TIMR S1 term 8 Leader ticking, cmtIdx 178
214163 TIMR S0 term 8 Follower ticking, cmtIdx 178
214163 TIMR S2 term 8 Follower ticking, cmtIdx 178
214235 TIMR S1 term 8 Leader ticking, cmtIdx 178
214236 TIMR S0 term 8 Follower ticking, cmtIdx 178
214236 TIMR S2 term 8 Follower ticking, cmtIdx 178
214284 TERM S0 <- S1 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 0: 
214285 LOG1 S0 <- S1 consistency check: prevIdx 178, prevTerm 8, len(Entries) 0, leaderCmt 178, lastIdx 178, lastTerm 8
214285 LOG1 S0 <- S1 have all entries
214285 LOG1 S0 <- S1 match: cmtIdx 178 -> 178
214285 TIMR S0 reset time: lStart 169, lEnd 178
214286 TIMR S2 term 8 Follower ticking, cmtIdx 178
214286 TIMR S1 term 8 Leader ticking, cmtIdx 178
214286 TIMR S0 term 8 Follower ticking, cmtIdx 178
214332 DROP S2 AE to S0 dropped
214356 TIMR S0 term 8 Follower ticking, cmtIdx 178
214357 TIMR S2 term 8 Follower ticking, cmtIdx 178
214357 TIMR S1 term 8 Leader ticking, cmtIdx 178
214357 TEST Checking Only One Leader
214357 TEST S1 IS TURE LEADER
214357 TEST S2 DISCONNECTED
214357 CLNT S1 new entry: (C 5135159646155438460, T 8)
214358 PERS S1 persist curTerm 8, votedFor S1, log.start 169, log.lastIdx 179
214358 TIMR S1 reset time: lStart 169, lEnd 179
214358 LEAD S1 -> All AE term 8
214358 LEAD S1 -> S0 AE: nextIdx 179
214358 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 1: {5135159646155438460 8}
214358 LEAD S1 -> S2 AE: nextIdx 179
214359 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 1: {5135159646155438460 8}
214416 TIMR S1 term 8 Leader ticking, cmtIdx 178
214416 TIMR S0 term 8 Follower ticking, cmtIdx 178
214416 TIMR S2 term 8 Follower ticking, cmtIdx 178
214484 TIMR S2 term 8 Follower ticking, cmtIdx 178
214485 TIMR S1 term 8 Leader ticking, cmtIdx 178
214485 TIMR S0 term 8 Follower ticking, cmtIdx 178
214485 TERM S0 <- S1 AE: term 8, PLT 8, PLI 178, LCommit 178, Entries.len 1: {5135159646155438460 8}
214485 LOG1 S0 <- S1 consistency check: prevIdx 178, prevTerm 8, len(Entries) 1, leaderCmt 178, lastIdx 178, lastTerm 8
214486 LOG1 S0 <- S1 cut end 179
214486 PERS S0 persist curTerm 8, votedFor S1, log.start 169, log.lastIdx 179
214486 LOG1 S0 <- S1 match: cmtIdx 178 -> 178
214486 TIMR S0 reset time: lStart 169, lEnd 179
214487 LOG1 S1 -> S0 match: prevIdx 178, matchIdx 178 -> 179, nextIdx 179 -> 180
214487 LOG1 S1 -> S0 match: commitIdx 178 -> 179
214487 CMIT S1 signal applier
214487 CMIT S1 apply Log[179] = (C 5135159646155438460, T 8)
214487 CMIT S1 applier wait, lastApplied log[179] = (C 5135159646155438460, T 8)
214487 SNAP S1 snapshot up to including 179
214488 PERS S1 persist state and snapshot: curTerm 8, vote S1, len(log)=0, snapTerm 8, snapIdx 179
214488 CMIT S1 signal applier
214488 LEAD S1 -> ALL SS
214488 TIMR S1 reset time: lStart 179, lEnd 179
214488 LEAD S1 -> S0 SS: iIdx 179, iTerm 8
214488 LEAD S1 -> S2 SS: iIdx 179, iTerm 8
214488 SNAP S1 apply snapshot: snapIdx 179, snapTerm 8
214488 CMIT S1 applier wait, lastApplied log[179] = (C 5135159646155438460, T 8)
214555 TIMR S0 term 8 Follower ticking, cmtIdx 178
214555 TIMR S2 term 8 Follower ticking, cmtIdx 178
214555 TIMR S1 term 8 Leader ticking, cmtIdx 179
214593 SNAP S0 <- S1 SS: iIdx 179, iTerm 8
214594 SNAP S0 lastApp 179, lStart 179, lLast 179
214594 PERS S0 persist state and snapshot: curTerm 8, vote S1, len(log)=0, snapTerm 8, snapIdx 179
214594 CMIT S0 signal applier
214595 TIMR S0 reset time: lStart 179, lEnd 179
214595 SNAP S0 apply snapshot: snapIdx 179, snapTerm 8
214596 CMIT S0 applier wait, lastApplied log[179] = (C <nil>, T 8)
214613 TIMR S1 term 8 Leader ticking, cmtIdx 179
214613 TIMR S0 term 8 Follower ticking, cmtIdx 179
214613 TIMR S2 term 8 Follower ticking, cmtIdx 178
214673 TIMR S2 term 8 Follower ticking, cmtIdx 178
214673 TIMR S0 term 8 Follower ticking, cmtIdx 179
214673 TIMR S1 term 8 Leader ticking, cmtIdx 179
214742 TIMR S0 term 8 Follower ticking, cmtIdx 179
214742 TIMR S2 term 8 Follower ticking, cmtIdx 178
214743 TIMR S1 term 8 Leader ticking, cmtIdx 179
214793 TIMR S2 term 8 Follower ticking, cmtIdx 178
214794 TIMR S0 term 8 Follower ticking, cmtIdx 179
214794 TIMR S1 term 8 Leader ticking, cmtIdx 179
214794 CLNT S1 new entry: (C 3511491309429553672, T 8)
214795 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 180
214795 TIMR S1 reset time: lStart 179, lEnd 180
214795 LEAD S1 -> All AE term 8
214795 LEAD S1 -> S0 AE: nextIdx 180
214795 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 1: {3511491309429553672 8}
214795 LEAD S1 -> S2 AE: nextIdx 179
214795 LEAD S1 -> S2 SS: iIdx 179, iTerm 8
214795 CLNT S1 new entry: (C 1791359779728313580, T 8)
214795 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 181
214795 TIMR S1 reset time: lStart 179, lEnd 181
214796 LEAD S1 -> All AE term 8
214796 LEAD S1 -> S0 AE: nextIdx 180
214796 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 2: {3511491309429553672 8}...{1791359779728313580 8}
214796 LEAD S1 -> S2 AE: nextIdx 180
214796 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 2: {3511491309429553672 8}...{1791359779728313580 8}
214796 CLNT S1 new entry: (C 4802815413537266929, T 8)
214796 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 182
214796 TIMR S1 reset time: lStart 179, lEnd 182
214796 LEAD S1 -> All AE term 8
214796 LEAD S1 -> S0 AE: nextIdx 180
214796 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 3: {3511491309429553672 8}...{4802815413537266929 8}
214796 LEAD S1 -> S2 AE: nextIdx 180
214796 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 3: {3511491309429553672 8}...{4802815413537266929 8}
214796 CLNT S1 new entry: (C 6514706058753297197, T 8)
214796 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 183
214796 TIMR S1 reset time: lStart 179, lEnd 183
214796 LEAD S1 -> All AE term 8
214796 LEAD S1 -> S0 AE: nextIdx 180
214797 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 4: {3511491309429553672 8}...{6514706058753297197 8}
214797 LEAD S1 -> S2 AE: nextIdx 180
214797 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 4: {3511491309429553672 8}...{6514706058753297197 8}
214797 CLNT S1 new entry: (C 8586771177471497013, T 8)
214797 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 184
214797 TIMR S1 reset time: lStart 179, lEnd 184
214797 LEAD S1 -> All AE term 8
214797 LEAD S1 -> S0 AE: nextIdx 180
214797 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 5: {3511491309429553672 8}...{8586771177471497013 8}
214797 LEAD S1 -> S2 AE: nextIdx 180
214797 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 5: {3511491309429553672 8}...{8586771177471497013 8}
214797 CLNT S1 new entry: (C 7404426040587599366, T 8)
214797 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 185
214797 TIMR S1 reset time: lStart 179, lEnd 185
214797 LEAD S1 -> All AE term 8
214797 LEAD S1 -> S0 AE: nextIdx 180
214798 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 6: {3511491309429553672 8}...{7404426040587599366 8}
214798 LEAD S1 -> S2 AE: nextIdx 180
214798 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 6: {3511491309429553672 8}...{7404426040587599366 8}
214798 CLNT S1 new entry: (C 8159892911229994897, T 8)
214798 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 186
214798 TIMR S1 reset time: lStart 179, lEnd 186
214798 LEAD S1 -> All AE term 8
214798 LEAD S1 -> S0 AE: nextIdx 180
214798 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 7: {3511491309429553672 8}...{8159892911229994897 8}
214798 LEAD S1 -> S2 AE: nextIdx 180
214798 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 7: {3511491309429553672 8}...{8159892911229994897 8}
214798 CLNT S1 new entry: (C 721576939253601993, T 8)
214798 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 187
214798 TIMR S1 reset time: lStart 179, lEnd 187
214798 LEAD S1 -> All AE term 8
214798 LEAD S1 -> S0 AE: nextIdx 180
214798 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 8: {3511491309429553672 8}...{721576939253601993 8}
214798 LEAD S1 -> S2 AE: nextIdx 180
214799 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 8: {3511491309429553672 8}...{721576939253601993 8}
214799 CLNT S1 new entry: (C 7468982014781165562, T 8)
214799 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 188
214799 TIMR S1 reset time: lStart 179, lEnd 188
214799 LEAD S1 -> All AE term 8
214799 LEAD S1 -> S0 AE: nextIdx 180
214799 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 9: {3511491309429553672 8}...{7468982014781165562 8}
214799 LEAD S1 -> S2 AE: nextIdx 180
214799 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 9: {3511491309429553672 8}...{7468982014781165562 8}
214799 CLNT S1 new entry: (C 8955095381513644095, T 8)
214799 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 189
214799 TIMR S1 reset time: lStart 179, lEnd 189
214799 LEAD S1 -> All AE term 8
214799 LEAD S1 -> S0 AE: nextIdx 180
214799 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 10: {3511491309429553672 8}...{8955095381513644095 8}
214799 LEAD S1 -> S2 AE: nextIdx 180
214799 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 10: {3511491309429553672 8}...{8955095381513644095 8}
214799 CLNT S1 new entry: (C 4840534002650670601, T 8)
214800 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 190
214800 TIMR S1 reset time: lStart 179, lEnd 190
214800 LEAD S1 -> All AE term 8
214800 LEAD S1 -> S0 AE: nextIdx 180
214800 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 11: {3511491309429553672 8}...{4840534002650670601 8}
214800 LEAD S1 -> S2 AE: nextIdx 180
214800 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 11: {3511491309429553672 8}...{4840534002650670601 8}
214800 CLNT S1 new entry: (C 620809787471829132, T 8)
214800 PERS S1 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 191
214801 TIMR S1 reset time: lStart 179, lEnd 191
214801 LEAD S1 -> All AE term 8
214801 LEAD S1 -> S0 AE: nextIdx 180
214801 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 12: {3511491309429553672 8}...{620809787471829132 8}
214801 LEAD S1 -> S2 AE: nextIdx 180
214801 LEAD S1 -> S2 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 12: {3511491309429553672 8}...{620809787471829132 8}
214858 TIMR S1 term 8 Leader ticking, cmtIdx 179
214858 TIMR S2 term 8 Follower ticking, cmtIdx 178
214858 TIMR S0 term 8 Follower ticking, cmtIdx 179
214865 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 5: {3511491309429553672 8}...{8586771177471497013 8}
214866 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 5, leaderCmt 179, lastIdx 179, lastTerm 8
214867 LOG1 S0 <- S1 cut end 180
214868 PERS S0 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 184
214868 LOG1 S0 <- S1 match: cmtIdx 179 -> 179
214868 TIMR S0 reset time: lStart 179, lEnd 184
214870 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 10: {3511491309429553672 8}...{8955095381513644095 8}
214872 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 10, leaderCmt 179, lastIdx 184, lastTerm 8
214872 LOG1 S0 <- S1 cut end 180
214874 PERS S0 persist curTerm 8, votedFor S1, log.start 179, log.lastIdx 189
214874 LOG1 S0 <- S1 match: cmtIdx 179 -> 179
214874 TIMR S0 reset time: lStart 179, lEnd 189
214871 LOG1 S1 -> S0 match: prevIdx 179, matchIdx 179 -> 184, nextIdx 180 -> 185
214875 LOG1 S1 -> S0 match: commitIdx 179 -> 184
214875 CMIT S1 signal applier
214875 LOG1 S1 -> S0 match: prevIdx 179, matchIdx 184 -> 189, nextIdx 185 -> 190
214875 LOG1 S1 -> S0 match: commitIdx 184 -> 189
214875 CMIT S1 signal applier
214875 CMIT S1 apply Log[180] = (C 3511491309429553672, T 8)
214875 CMIT S1 apply Log[181] = (C 1791359779728313580, T 8)
214875 CMIT S1 apply Log[182] = (C 4802815413537266929, T 8)
214875 CMIT S1 apply Log[183] = (C 6514706058753297197, T 8)
214875 CMIT S1 apply Log[184] = (C 8586771177471497013, T 8)
214875 CMIT S1 apply Log[185] = (C 7404426040587599366, T 8)
214875 CMIT S1 apply Log[186] = (C 8159892911229994897, T 8)
214876 CMIT S1 apply Log[187] = (C 721576939253601993, T 8)
214876 CMIT S1 apply Log[188] = (C 7468982014781165562, T 8)
214876 CMIT S1 apply Log[189] = (C 8955095381513644095, T 8)
214876 SNAP S1 snapshot up to including 189
214876 PERS S1 persist state and snapshot: curTerm 8, vote S1, len(log)=2, snapTerm 8, snapIdx 189
214876 CMIT S1 signal applier
214876 LEAD S1 -> ALL SS
214876 TIMR S1 reset time: lStart 189, lEnd 191
214876 LEAD S1 -> S0 SS: iIdx 189, iTerm 8
214876 LEAD S1 -> S2 SS: iIdx 189, iTerm 8
214877 SNAP S1 apply snapshot: snapIdx 189, snapTerm 8
214877 CMIT S1 applier wait, lastApplied log[189] = (C 8955095381513644095, T 8)
214894 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 7: {3511491309429553672 8}...{8159892911229994897 8}
214895 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 7, leaderCmt 179, lastIdx 189, lastTerm 8
214895 LOG1 S0 <- S1 have all entries
214895 LOG1 S0 <- S1 match: cmtIdx 179 -> 179
214895 TIMR S0 reset time: lStart 179, lEnd 189
214913 TIMR S0 term 8 Follower ticking, cmtIdx 179
214914 TIMR S1 term 8 Leader ticking, cmtIdx 189
214915 TIMR S2 term 8 Follower ticking, cmtIdx 178
214915 SNAP S0 <- S1 SS: iIdx 189, iTerm 8
214915 SNAP S0 lastApp 189, lStart 189, lLast 189
214916 PERS S0 persist state and snapshot: curTerm 8, vote S1, len(log)=0, snapTerm 8, snapIdx 189
214916 CMIT S0 signal applier
214916 TIMR S0 reset time: lStart 189, lEnd 189
214916 SNAP S0 apply snapshot: snapIdx 189, snapTerm 8
214917 CMIT S0 applier wait, lastApplied log[189] = (C <nil>, T 8)
214932 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 8: {3511491309429553672 8}...{721576939253601993 8}
214933 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 8, leaderCmt 179, lastIdx 189, lastTerm 8
214933 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
214933 TIMR S0 reset time: lStart 189, lEnd 189
214933 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 1: {3511491309429553672 8}
214933 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 1, leaderCmt 179, lastIdx 189, lastTerm 8
214933 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
214933 TIMR S0 reset time: lStart 189, lEnd 189
214934 LOG2 S1 -> S0 conflict: entry miss
214934 LOG1 S1 -> S0 nextIdx: 190 -> 190, cause confIdx 189, confTerm -1
214934 LOG2 S1 -> S0 conflict: entry miss
214934 LOG1 S1 -> S0 nextIdx: 190 -> 190, cause confIdx 189, confTerm -1
214953 DROP S1 AE to S0 dropped
214954 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 4: {3511491309429553672 8}...{6514706058753297197 8}
214954 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 4, leaderCmt 179, lastIdx 189, lastTerm 8
214954 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
214954 TIMR S0 reset time: lStart 189, lEnd 189
214954 DROP S1 AE to S0 dropped
214954 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 12: {3511491309429553672 8}...{620809787471829132 8}
214954 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 12, leaderCmt 179, lastIdx 189, lastTerm 8
214954 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
214954 TIMR S0 reset time: lStart 189, lEnd 189
214955 DROP S1 AE to S0 dropped
214971 TIMR S0 term 8 Follower ticking, cmtIdx 189
214971 TIMR S2 term 8 Follower ticking, cmtIdx 178
214972 TIMR S1 term 8 Leader ticking, cmtIdx 189
215014 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 6: {3511491309429553672 8}...{7404426040587599366 8}
215015 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 6, leaderCmt 179, lastIdx 189, lastTerm 8
215015 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
215015 TIMR S0 reset time: lStart 189, lEnd 189
215016 LOG2 S1 -> S0 conflict: entry miss
215016 LOG1 S1 -> S0 nextIdx: 190 -> 190, cause confIdx 189, confTerm -1
215033 TIMR S1 term 8 Leader ticking, cmtIdx 189
215034 TIMR S0 term 8 Follower ticking, cmtIdx 189
215034 TIMR S2 term 8 Follower ticking, cmtIdx 178
215054 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 2: {3511491309429553672 8}...{1791359779728313580 8}
215055 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 2, leaderCmt 179, lastIdx 189, lastTerm 8
215055 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
215055 TIMR S0 reset time: lStart 189, lEnd 189
215056 LOG2 S1 -> S0 conflict: entry miss
215056 LOG1 S1 -> S0 nextIdx: 190 -> 190, cause confIdx 189, confTerm -1
215056 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 9: {3511491309429553672 8}...{7468982014781165562 8}
215057 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 9, leaderCmt 179, lastIdx 189, lastTerm 8
215057 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
215057 TIMR S0 reset time: lStart 189, lEnd 189
215057 LOG2 S1 -> S0 conflict: entry miss
215057 LOG1 S1 -> S0 nextIdx: 190 -> 190, cause confIdx 189, confTerm -1
215075 TERM S0 <- S1 AE: term 8, PLT 8, PLI 179, LCommit 179, Entries.len 11: {3511491309429553672 8}...{4840534002650670601 8}
215075 LOG1 S0 <- S1 consistency check: prevIdx 179, prevTerm 8, len(Entries) 11, leaderCmt 179, lastIdx 189, lastTerm 8
215075 LOG2 S0 <- S1 conflict: prevIdx 179 < startIdx 189
215075 TIMR S0 reset time: lStart 189, lEnd 189
215077 LOG2 S1 -> S0 conflict: entry miss
215077 LOG1 S1 -> S0 nextIdx: 190 -> 190, cause confIdx 189, confTerm -1
215091 TIMR S2 term 8 Follower ticking, cmtIdx 178
215091 TIMR S1 term 8 Leader ticking, cmtIdx 189
215091 TIMR S0 term 8 Follower ticking, cmtIdx 189
215151 TIMR S0 term 8 Follower ticking, cmtIdx 189
215151 TIMR S2 term 8 Follower ticking, cmtIdx 178
215151 TIMR S1 term 8 Leader ticking, cmtIdx 189
215204 TIMR S1 term 8 Leader ticking, cmtIdx 189
215205 TIMR S2 term 8 Follower ticking, cmtIdx 178
215205 TIMR S0 term 8 Follower ticking, cmtIdx 189
215261 TIMR S0 term 8 Follower ticking, cmtIdx 189
215262 TIMR S1 term 8 Leader ticking, cmtIdx 189
215262 TIMR S2 term 8 Follower ticking, cmtIdx 178
215312 TIMR S0 term 8 Follower ticking, cmtIdx 189
215312 TIMR S1 term 8 Leader ticking, cmtIdx 189
215312 TIMR S2 term 8 Follower ticking, cmtIdx 178
215373 TIMR S2 term 8 Follower ticking, cmtIdx 178
215374 TIMR S0 term 8 Follower ticking, cmtIdx 189
215375 TIMR S1 term 8 Leader ticking, cmtIdx 189
215411 DROP S2 AE to S0 dropped
215431 TIMR S1 term 8 Leader ticking, cmtIdx 189
215431 TIMR S1 reset time: lStart 189, lEnd 191
215431 TIMR S2 term 8 Follower ticking, cmtIdx 178
215431 LEAD S1 -> All AE term 8
215432 LEAD S1 -> S0 AE: nextIdx 190
215432 LEAD S1 -> S0 AE: term 8, PLT 8, PLI 189, LCommit 189, Entries.len 2: {4840534002650670601 8}...{620809787471829132 8}
215432 LEAD S1 -> S2 AE: nextIdx 180
215432 LEAD S1 -> S2 SS: iIdx 189, iTerm 8
215431 TIMR S0 term 8 Follower ticking, cmtIdx 189
215489 TIMR S0 term 8 Follower ticking, cmtIdx 189
215489 TIMR S1 term 8 Leader ticking, cmtIdx 189
215489 TIMR S2 term 8 Follower ticking, cmtIdx 178
215550 TIMR S2 term 8 Follower ticking, cmtIdx 178
215551 TIMR S0 term 8 Follower ticking, cmtIdx 189
215551 TIMR S1 term 8 Leader ticking, cmtIdx 189
215552 TERM S0 <- S1 AE: term 8, PLT 8, PLI 189, LCommit 189, Entries.len 2: {4840534002650670601 8}...{620809787471829132 8}
215552 LOG1 S0 <- S1 consistency check: prevIdx 189, prevTerm 8, len(Entries) 2, leaderCmt 189, lastIdx 189, lastTerm 8
215552 LOG1 S0 <- S1 cut end 190
215553 PERS S0 persist curTerm 8, votedFor S1, log.start 189, log.lastIdx 191
215553 LOG1 S0 <- S1 match: cmtIdx 189 -> 189
215553 TIMR S0 reset time: lStart 189, lEnd 191
215554 LOG1 S1 -> S0 match: prevIdx 189, matchIdx 189 -> 191, nextIdx 190 -> 192
215554 LOG1 S1 -> S0 match: commitIdx 189 -> 191
215554 CMIT S1 signal applier
215554 CMIT S1 apply Log[190] = (C 4840534002650670601, T 8)
215554 CMIT S1 apply Log[191] = (C 620809787471829132, T 8)
215554 CMIT S1 applier wait, lastApplied log[191] = (C 620809787471829132, T 8)
215609 TIMR S1 term 8 Leader ticking, cmtIdx 191
215610 TIMR S2 term 8 Follower ticking, cmtIdx 178
215610 TIMR S0 term 8 Follower ticking, cmtIdx 189
215660 TIMR S0 term 8 Follower ticking, cmtIdx 189
215660 TIMR S1 term 8 Leader ticking, cmtIdx 191
215661 TIMR S2 term 8 Follower ticking, cmtIdx 178
215712 TIMR S2 term 8 Follower ticking, cmtIdx 178
215714 TIMR S0 term 8 Follower ticking, cmtIdx 189
215714 TIMR S1 term 8 Leader ticking, cmtIdx 191
215731 DROP S1 AE to S2 dropped
215771 TIMR S1 term 8 Leader ticking, cmtIdx 191
215771 TIMR S0 term 8 Follower ticking, cmtIdx 189
215771 TIMR S2 term 8 Follower ticking, cmtIdx 178
215799 DROP S2 AE to S0 dropped
215819 DROP S1 AE to S2 dropped
215840 TIMR S2 term 8 Follower ticking, cmtIdx 178
215840 TIMR S1 term 8 Leader ticking, cmtIdx 191
215840 TIMR S0 term 8 Follower ticking, cmtIdx 189
215900 TIMR S0 term 8 Follower ticking, cmtIdx 189
215901 TIMR S2 term 8 Follower ticking, cmtIdx 178
215901 TIMR S1 term 8 Leader ticking, cmtIdx 191
215958 TIMR S2 term 8 Follower ticking, cmtIdx 178
215959 TIMR S1 term 8 Leader ticking, cmtIdx 191
215959 TIMR S1 reset time: lStart 189, lEnd 191
